item_id,order_id,product_id,quantity,unit_price,line_total
ITEM002404,ORD00551,PRD013,1,124,124
ITEM000054,ORD00010,PRD023,5,199,995
ITEM000212,ORD00051,PRD019,4,65,260
ITEM001292,ORD00308,PRD013,5,124,620
ITEM004352,ORD00980,PRD036,5,54,270
ITEM004267,ORD00962,PRD029,3,218,654
ITEM001789,ORD00416,PRD012,3,21,63
ITEM001252,ORD00296,PRD037,2,94,188
ITEM001737,ORD00403,PRD017,2,20,40
ITEM001547,ORD00365,PRD021,4,43,172
ITEM000433,ORD00100,PRD041,3,43,129
ITEM000419,ORD00097,PRD002,5,128,640
ITEM001257,ORD00299,PRD038,2,52,104
ITEM000385,ORD00086,PRD005,3,48,144
ITEM002440,ORD00558,PRD006,5,20,100
ITEM002319,ORD00535,PRD038,4,52,208
ITEM001134,ORD00265,PRD042,4,68,272
ITEM001913,ORD00447,PRD001,4,431,1724
ITEM002263,ORD00522,PRD030,2,0,0
ITEM003884,ORD00876,PRD016,2,77,154
ITEM000650,ORD00151,PRD043,3,62,186
ITEM004306,ORD00968,PRD029,4,218,872
ITEM000719,ORD00166,PRD025,2,110,220
ITEM000075,ORD00016,PRD014,3,121,363
ITEM001258,ORD00299,PRD035,5,67,335
ITEM003216,ORD00732,PRD035,0,67,201
ITEM000507,ORD00118,PRD009,4,152,608
ITEM002003,ORD00468,PRD022,1,29,29
ITEM002637,ORD00606,PRD024,5,47,235
ITEM000065,ORD00013,PRD044,4,43,172
ITEM001391,ORD00330,PRD001,1,431,
ITEM002185,ORD00506,PRD011,1,96,96
ITEM000758,ORD00173,PRD039,4,120,480
ITEM002194,ORD00508,PRD012,5,21,105
ITEM003790,ORD00855,PRD013,1,124,124
ITEM002461,ORD00563,PRD020,5,44,220
ITEM004120,ORD00928,PRD005,5,48,240
ITEM001180,ORD00278,PRD038,5,52,260
ITEM003366,ORD00764,PRD034,5,125,625
ITEM001119,ORD00263,PRD043,5,62,310
ITEM002069,ORD00483,PRD004,1,44400,44400
ITEM003160,ORD00721,PRD034,2,125,250
ITEM000863,ORD00197,PRD043,1,62,62
ITEM002043,ORD00478,PRD022,5,29,145
ITEM002218,ORD00512,PRD034,2,125,250
ITEM001959,ORD00457,PRD037,1,94,94
ITEM000522,ORD00122,PRD042,4,68,272
ITEM000386,ORD00087,PRD020,1,44,44
ITEM003085,ORD00706,PRD023,1,199,199
ITEM004299,ORD00967,PRD006,5,20,100
ITEM004345,ORD00979,PRD013,0,124,496
ITEM004398,ORD00988,PRD002,2,128,
ITEM000662,ORD00153,PRD019,5,65,325
ITEM002988,ORD00685,PRD018,1,43,43
ITEM000348,ORD00079,PRD006,3,20,
ITEM000744,ORD00170,PRD041,5,43,215
ITEM003599,ORD00816,PRD011,2,96,
ITEM002558,ORD00587,PRD007,2,51,102
ITEM002808,ORD00644,PRD029,5,218,1090
ITEM000877,ORD00200,PRD005,2,48,96
ITEM001914,ORD00447,PRD019,1,65,65
ITEM003815,ORD00861,PRD019,3,65,195
ITEM001008,ORD00235,PRD038,3,52,156
ITEM002792,ORD00641,PRD019,5,65,325
ITEM001991,ORD00463,PRD043,4,62,248
ITEM002815,ORD00645,PRD023,5,199,995
ITEM000013,ORD00003,PRD026,2,184,368
ITEM000857,ORD00196,PRD043,4,,248
ITEM003376,ORD00766,PRD031,4,143,572
ITEM002395,ORD00549,PRD026,3,184,552
ITEM004113,ORD00926,PRD044,3,0,0
ITEM003903,ORD00879,PRD027,4,275,1100
ITEM000906,ORD00209,PRD004,1,444,444
ITEM003563,ORD00807,PRD022,-1,,58
ITEM001362,ORD00324,PRD010,3,125,375
ITEM002033,ORD00475,PRD044,2,43,86
ITEM002701,ORD00621,PRD043,2,0,0
ITEM002097,ORD00490,PRD012,5,21,
ITEM004233,ORD00955,PRD039,5,120,600
ITEM001069,ORD00249,PRD020,4,0,0
ITEM002567,ORD00589,PRD002,4,128,512
ITEM000117,ORD00029,PRD039,3,120,360
ITEM000663,ORD00153,PRD037,4,94,376
ITEM004290,ORD00966,PRD016,4,77,308
ITEM003507,ORD00796,PRD043,5,62,310
ITEM003554,ORD00805,PRD006,2,20,40
ITEM001159,ORD00272,PRD024,3,47,141
ITEM004110,ORD00925,PRD016,4,7700,30800
ITEM001250,ORD00296,PRD035,2,67,134
ITEM003672,ORD00828,PRD004,5,44400,222000
ITEM002438,ORD00558,PRD008,4,0,0
ITEM000191,ORD00045,PRD044,2,,
ITEM004008,ORD00901,PRD009,4,152,608
ITEM002967,ORD00681,PRD037,5,94,470
ITEM004275,ORD00963,PRD035,3,67,201
ITEM002921,ORD00673,PRD038,100,52,156
ITEM001216,ORD00288,PRD007,5,,255
ITEM003784,ORD00853,PRD022,2,29,58
ITEM001409,ORD00334,PRD012,3,2100,6300
ITEM003096,ORD00709,PRD025,3,110,330
ITEM002864,ORD00660,PRD014,1,0,0
ITEM000277,ORD00067,PRD040,5,284,1420
ITEM000521,ORD00121,PRD030,5,25,125
ITEM002520,ORD00577,PRD018,3,43,129
ITEM000646,ORD00149,PRD036,1,54,54
ITEM002820,ORD00647,PRD030,5,-25,0
ITEM000964,ORD00224,PRD043,4,62,248
ITEM000625,ORD00145,PRD011,3,96,288
ITEM000717,ORD00165,PRD028,3,202,606
ITEM003826,ORD00864,PRD041,4,0,0
ITEM001473,ORD00347,PRD018,5,43,215
ITEM003051,ORD00699,PRD026,1,184,184
ITEM000038,ORD00007,PRD002,3,128,384
ITEM003703,ORD00834,PRD035,2,67,134
ITEM001265,ORD00300,PRD036,5,54,270
ITEM004186,ORD00946,PRD043,4,6200,24800
ITEM001938,ORD00453,PRD040,1,284,284
ITEM000102,ORD00026,PRD004,2,444,888
ITEM000105,ORD00026,PRD022,1,29,29
ITEM001147,ORD00270,PRD020,-1,44,88
ITEM000032,ORD00006,PRD021,2,43,86
ITEM002897,ORD00668,PRD027,1,275,275
ITEM004278,ORD00963,PRD012,1,21,21
ITEM001189,ORD00279,PRD002,5,128,640
ITEM003938,ORD00888,PRD001,4,431,1724
ITEM000608,ORD00142,PRD029,5,218,1090
ITEM002788,ORD00641,PRD039,3,120,360
ITEM002133,ORD00495,PRD033,4,202,808
ITEM003857,ORD00870,PRD044,5,43,215
ITEM000691,ORD00159,PRD038,1,52,52
ITEM000606,ORD00142,PRD033,3,202,606
ITEM002933,ORD00676,PRD005,-1,48,144
ITEM001193,ORD00280,PRD029,4,218,872
ITEM002158,ORD00500,PRD042,1,68,68
ITEM001406,ORD00333,PRD041,2,43,86
ITEM000236,ORD00056,PRD034,5,0,0
ITEM002871,ORD00661,PRD021,5,43,
ITEM002291,ORD00530,PRD010,100,125,125
ITEM001763,ORD00411,PRD032,5,100,500
ITEM001456,ORD00343,PRD044,2,43,86
ITEM002408,ORD00552,PRD027,5,275,1375
ITEM003195,ORD00729,PRD038,-1,52,156
ITEM001609,ORD00378,PRD026,4,184,736
ITEM002299,ORD00531,PRD025,4,110,440
ITEM000518,ORD00121,PRD019,2,65,130
ITEM002314,ORD00534,PRD019,4,65,260
ITEM004100,ORD00924,PRD019,1,-65,0
ITEM002315,ORD00534,PRD020,5,44,220
ITEM000772,ORD00176,PRD020,3,44,132
ITEM002039,ORD00478,PRD008,4,67,268
ITEM000583,ORD00138,PRD002,3,128,384
ITEM001900,ORD00443,PRD004,1,444,444
ITEM002140,ORD00497,PRD033,4,202,808
ITEM001937,ORD00453,PRD025,4,110,440
ITEM001604,ORD00376,PRD043,4,62,248
ITEM000786,ORD00178,PRD023,1,0,0
ITEM000466,ORD00106,PRD044,0,43,43
ITEM002885,ORD00665,PRD041,5,43,215
ITEM000062,ORD00012,PRD026,1,184,184
ITEM001823,ORD00423,PRD014,4,121,484
ITEM004059,ORD00913,PRD025,5,110,550
ITEM004438,ORD01000,PRD026,3,184,552
ITEM002055,ORD00480,PRD021,3,43,129
ITEM003509,ORD00796,PRD039,100,120,240
ITEM000527,ORD00124,PRD026,5,184,920
ITEM003973,ORD00895,PRD022,3,-29,0
ITEM004363,ORD00982,PRD033,4,202,808
ITEM003053,ORD00699,PRD029,3,218,654
ITEM002422,ORD00554,PRD044,1,43,43
ITEM004056,ORD00913,PRD031,5,143,715
ITEM002865,ORD00660,PRD012,5,21,105
ITEM001023,ORD00239,PRD024,2,0,0
ITEM003185,ORD00726,PRD022,2,29,58
ITEM003288,ORD00747,PRD021,5,43,215
ITEM001704,ORD00398,PRD016,2,77,
ITEM001143,ORD00268,PRD015,3,35,105
ITEM003834,ORD00865,PRD011,3,96,288
ITEM003982,ORD00896,PRD029,4,218,872
ITEM001523,ORD00360,PRD014,3,121,363
ITEM004429,ORD00996,PRD025,1,110,110
ITEM002755,ORD00632,PRD032,2,10000,20000
ITEM002187,ORD00507,PRD001,2,431,862
ITEM003783,ORD00853,PRD014,4,121,484
ITEM002958,ORD00680,PRD033,5,202,1010
ITEM001381,ORD00328,PRD039,5,120,600
ITEM004371,ORD00983,PRD003,3,157,471
ITEM001502,ORD00353,PRD038,4,52,208
ITEM000402,ORD00093,PRD034,1,125,
ITEM000582,ORD00138,PRD003,4,157,628
ITEM003074,ORD00704,PRD012,1,21,21
ITEM001056,ORD00244,PRD007,5,-51,0
ITEM001859,ORD00432,PRD010,1,125,125
ITEM004379,ORD00984,PRD027,4,275,
ITEM004329,ORD00974,PRD020,5,44,220
ITEM002227,ORD00514,PRD006,2,0,0
ITEM003001,ORD00688,PRD009,2,152,304
ITEM002671,ORD00614,PRD026,1,184,184
ITEM000066,ORD00014,PRD014,1,121,121
ITEM003121,ORD00714,PRD014,2,121,242
ITEM003873,ORD00873,PRD021,4,43,172
ITEM004123,ORD00930,PRD036,4,54,216
ITEM002054,ORD00480,PRD002,2,128,256
ITEM003988,ORD00897,PRD001,5,431,2155
ITEM000043,ORD00008,PRD002,4,128,512
ITEM001644,ORD00386,PRD036,3,54,162
ITEM000726,ORD00167,PRD035,4,67,268
ITEM001299,ORD00309,PRD044,2,43,86
ITEM003855,ORD00869,PRD041,4,43,172
ITEM000946,ORD00219,PRD026,4,184,736
ITEM002412,ORD00552,PRD035,0,67,134
ITEM004138,ORD00933,PRD007,1,51,51
ITEM003947,ORD00889,PRD036,5,54,270
ITEM003801,ORD00858,PRD016,100,77,154
ITEM001895,ORD00442,PRD021,3,43,129
ITEM001185,ORD00278,PRD043,5,62,310
ITEM002001,ORD00467,PRD002,5,-128,0
ITEM002146,ORD00498,PRD002,4,128,512
ITEM002630,ORD00605,PRD024,4,47,188
ITEM003900,ORD00878,PRD004,2,,888
ITEM004074,ORD00916,PRD003,1,157,157
ITEM004217,ORD00952,PRD043,5,62,310
ITEM003495,ORD00792,PRD044,5,43,215
ITEM003046,ORD00697,PRD009,5,152,760
ITEM000997,ORD00232,PRD042,5,68,340
ITEM003274,ORD00744,PRD003,5,157,785
ITEM002668,ORD00613,PRD026,2,184,368
ITEM002220,ORD00512,PRD002,5,128,640
ITEM003719,ORD00836,PRD028,2,202,404
ITEM002414,ORD00553,PRD001,1,431,431
ITEM002863,ORD00660,PRD015,5,35,175
ITEM002407,ORD00552,PRD001,2,,862
ITEM003848,ORD00867,PRD040,2,284,568
ITEM001237,ORD00292,PRD038,2,52,104
ITEM001908,ORD00446,PRD032,100,10000,10000
ITEM003479,ORD00790,PRD043,4,62,248
ITEM002269,ORD00524,PRD023,5,199,995
ITEM001229,ORD00291,PRD035,3,67,201
ITEM004210,ORD00949,PRD026,1,184,184
ITEM003936,ORD00887,PRD042,2,68,
ITEM000769,ORD00175,PRD034,4,125,500
ITEM000195,ORD00047,PRD024,3,47,141
ITEM004107,ORD00924,PRD025,4,110,440
ITEM000347,ORD00079,PRD003,1,157,157
ITEM002186,ORD00507,PRD018,4,43,172
ITEM004344,ORD00979,PRD036,5,54,270
ITEM004249,ORD00959,PRD001,4,431,1724
ITEM001225,ORD00290,PRD035,4,67,268
ITEM001874,ORD00437,PRD020,1,44,44
ITEM001323,ORD00315,PRD012,3,21,
ITEM004091,ORD00922,PRD038,2,52,104
ITEM000217,ORD00053,PRD024,4,47,188
ITEM004341,ORD00978,PRD039,3,120,360
ITEM004170,ORD00941,PRD025,3,110,330
ITEM002079,ORD00485,PRD023,3,199,597
ITEM002597,ORD00596,PRD003,2,15700,31400
ITEM001317,ORD00313,PRD012,5,21,105
ITEM002394,ORD00548,PRD012,5,21,105
ITEM001522,ORD00360,PRD042,1,68,68
ITEM001762,ORD00411,PRD016,5,77,385
ITEM003993,ORD00898,PRD009,5,152,760
ITEM001469,ORD00346,PRD027,1,275,275
ITEM001947,ORD00454,PRD032,2,100,200
ITEM003402,ORD00771,PRD010,5,125,625
ITEM002086,ORD00488,PRD001,1,431,431
ITEM001384,ORD00328,PRD022,3,29,87
ITEM001468,ORD00345,PRD011,3,96,288
ITEM001047,ORD00243,PRD016,5,77,385
ITEM002038,ORD00477,PRD040,-1,0,0
ITEM001725,ORD00400,PRD030,2,25,50
ITEM001777,ORD00414,PRD005,5,,240
ITEM004168,ORD00940,PRD008,0,67,134
ITEM001852,ORD00431,PRD025,1,110,110
ITEM003397,ORD00770,PRD042,1,68,68
ITEM001574,ORD00371,PRD008,5,67,335
ITEM000524,ORD00123,PRD039,5,120,600
ITEM004296,ORD00966,PRD023,2,199,398
ITEM004196,ORD00948,PRD023,1,199,199
ITEM004274,ORD00963,PRD038,1,52,52
ITEM001601,ORD00376,PRD035,5,67,335
ITEM002280,ORD00527,PRD006,1,20,20
ITEM003341,ORD00758,PRD004,2,444,888
ITEM003343,ORD00758,PRD037,4,,376
ITEM004347,ORD00979,PRD016,2,77,154
ITEM000802,ORD00182,PRD036,5,54,270
ITEM002518,ORD00576,PRD033,4,202,808
ITEM000249,ORD00061,PRD002,2,128,256
ITEM001328,ORD00316,PRD028,3,202,606
ITEM000494,ORD00116,PRD039,1,120,120
ITEM003286,ORD00747,PRD016,3,77,231
ITEM001120,ORD00263,PRD020,0,44,176
ITEM003613,ORD00818,PRD006,4,20,80
ITEM001461,ORD00344,PRD034,3,125,375
ITEM004069,ORD00916,PRD018,3,43,129
ITEM003304,ORD00750,PRD041,3,-43,0
ITEM000739,ORD00170,PRD010,2,125,250
ITEM001000,ORD00233,PRD015,4,35,140
ITEM000773,ORD00176,PRD009,1,152,152
ITEM001397,ORD00331,PRD003,5,157,785
ITEM000291,ORD00069,PRD034,1,125,125
ITEM000803,ORD00182,PRD006,5,20,100
ITEM000209,ORD00051,PRD024,1,47,47
ITEM000612,ORD00143,PRD015,3,,105
ITEM001132,ORD00265,PRD008,5,67,335
ITEM001629,ORD00382,PRD013,2,124,248
ITEM004408,ORD00991,PRD043,1,62,62
ITEM002573,ORD00591,PRD018,3,43,129
ITEM002377,ORD00545,PRD016,5,77,385
ITEM004086,ORD00919,PRD034,3,,375
ITEM000415,ORD00096,PRD001,-1,431,1724
ITEM003294,ORD00748,PRD015,5,35,175
ITEM000822,ORD00187,PRD043,5,62,310
ITEM002930,ORD00675,PRD034,0,125,500
ITEM003735,ORD00841,PRD030,3,25,75
ITEM004314,ORD00969,PRD031,1,143,143
ITEM002986,ORD00684,PRD037,3,94,282
ITEM001573,ORD00370,PRD017,5,,100
ITEM000911,ORD00212,PRD030,1,25,25
ITEM003799,ORD00857,PRD016,1,77,77
ITEM002366,ORD00544,PRD017,5,20,100
ITEM000979,ORD00229,PRD005,1,48,48
ITEM003286,ORD00747,PRD016,3,77,231
ITEM003809,ORD00859,PRD027,2,275,
ITEM004218,ORD00953,PRD032,1,100,100
ITEM002084,ORD00486,PRD021,2,43,86
ITEM000826,ORD00188,PRD044,4,43,172
ITEM003975,ORD00895,PRD040,5,284,1420
ITEM001268,ORD00301,PRD035,5,67,335
ITEM001746,ORD00406,PRD028,-1,0,0
ITEM002807,ORD00644,PRD023,5,199,995
ITEM001202,ORD00284,PRD030,1,25,25
ITEM003669,ORD00827,PRD013,2,124,248
ITEM000226,ORD00055,PRD032,1,100,100
ITEM003802,ORD00858,PRD004,3,444,1332
ITEM002757,ORD00633,PRD030,5,25,125
ITEM001622,ORD00381,PRD021,3,43,129
ITEM002246,ORD00519,PRD022,4,29,116
ITEM002080,ORD00485,PRD008,3,67,201
ITEM000907,ORD00210,PRD015,4,35,140
ITEM002104,ORD00491,PRD040,4,284,1136
ITEM002538,ORD00581,PRD021,4,43,
ITEM001385,ORD00328,PRD023,1,199,199
ITEM002646,ORD00609,PRD039,4,12000,48000
ITEM001488,ORD00350,PRD029,3,,654
ITEM000146,ORD00034,PRD014,4,121,484
ITEM004175,ORD00943,PRD004,1,444,444
ITEM002824,ORD00649,PRD038,1,52,52
ITEM002773,ORD00636,PRD041,5,43,215
ITEM004359,ORD00982,PRD019,5,65,325
ITEM003090,ORD00708,PRD044,3,43,129
ITEM001280,ORD00305,PRD028,4,202,808
ITEM002120,ORD00494,PRD016,4,,308
ITEM000280,ORD00068,PRD034,4,125,500
ITEM004394,ORD00987,PRD032,4,100,400
ITEM000541,ORD00129,PRD018,2,43,86
ITEM003604,ORD00817,PRD001,2,431,862
ITEM003681,ORD00830,PRD003,5,157,785
ITEM003159,ORD00721,PRD041,5,43,215
ITEM004276,ORD00963,PRD015,5,35,175
ITEM000112,ORD00027,PRD019,5,65,325
ITEM002624,ORD00603,PRD028,2,202,404
ITEM000848,ORD00194,PRD022,2,29,58
ITEM002754,ORD00632,PRD009,4,152,608
ITEM002920,ORD00673,PRD026,5,184,920
ITEM003017,ORD00691,PRD006,0,20,20
ITEM002784,ORD00640,PRD010,4,0,0
ITEM004272,ORD00962,PRD035,1,67,67
ITEM000030,ORD00006,PRD024,2,47,94
ITEM000199,ORD00050,PRD002,1,128,128
ITEM001493,ORD00351,PRD041,1,43,43
ITEM002254,ORD00520,PRD036,3,54,162
ITEM003545,ORD00802,PRD010,4,125,500
ITEM000642,ORD00149,PRD032,2,-100,0
ITEM002442,ORD00559,PRD029,4,218,872
ITEM000586,ORD00138,PRD018,4,43,172
ITEM002029,ORD00475,PRD028,2,202,404
ITEM001907,ORD00445,PRD014,1,121,121
ITEM003317,ORD00753,PRD026,5,184,920
ITEM001651,ORD00387,PRD021,5,,215
ITEM000968,ORD00224,PRD011,4,-96,0
ITEM000338,ORD00077,PRD019,-1,65,325
ITEM002192,ORD00507,PRD020,4,44,176
ITEM001590,ORD00374,PRD026,1,184,184
ITEM003103,ORD00710,PRD039,2,120,240
ITEM000307,ORD00071,PRD037,3,94,282
ITEM004231,ORD00955,PRD044,3,43,129
ITEM003905,ORD00879,PRD023,1,199,
ITEM000373,ORD00083,PRD001,3,431,1293
ITEM004244,ORD00958,PRD016,4,77,308
ITEM002355,ORD00542,PRD033,5,202,1010
ITEM003303,ORD00749,PRD036,5,,270
ITEM001839,ORD00426,PRD020,5,44,220
ITEM000882,ORD00202,PRD015,1,,
ITEM004215,ORD00952,PRD039,4,120,480
ITEM003083,ORD00706,PRD004,1,444,444
ITEM000799,ORD00181,PRD001,5,431,2155
ITEM002906,ORD00669,PRD015,4,35,140
ITEM003970,ORD00895,PRD033,4,202,808
ITEM003481,ORD00790,PRD032,5,100,500
ITEM000924,ORD00213,PRD024,2,47,94
ITEM000264,ORD00063,PRD037,3,94,282
ITEM001327,ORD00316,PRD034,1,,
ITEM003502,ORD00794,PRD028,3,202,606
ITEM003354,ORD00761,PRD002,-1,,640
ITEM000285,ORD00068,PRD033,4,0,0
ITEM000077,ORD00016,PRD027,2,275,550
ITEM000175,ORD00042,PRD014,2,121,242
ITEM000246,ORD00059,PRD031,2,143,286
ITEM000923,ORD00213,PRD026,2,184,368
ITEM003089,ORD00707,PRD027,2,275,550
ITEM002876,ORD00663,PRD025,3,110,330
ITEM002592,ORD00595,PRD005,1,48,48
ITEM000367,ORD00082,PRD003,5,157,785
ITEM001624,ORD00381,PRD032,1,100,
ITEM000686,ORD00159,PRD026,1,184,184
ITEM002861,ORD00658,PRD038,2,52,104
ITEM003158,ORD00721,PRD017,3,20,60
ITEM001410,ORD00334,PRD001,3,431,1293
ITEM000635,ORD00148,PRD018,4,43,172
ITEM000566,ORD00134,PRD010,2,125,250
ITEM001072,ORD00249,PRD033,2,202,404
ITEM002167,ORD00502,PRD021,2,43,86
ITEM003627,ORD00821,PRD017,1,20,20
ITEM003665,ORD00827,PRD017,4,20,80
ITEM004283,ORD00965,PRD016,5,77,385
ITEM002463,ORD00563,PRD043,3,62,186
ITEM001301,ORD00309,PRD013,2,124,248
ITEM003534,ORD00800,PRD018,5,43,215
ITEM004289,ORD00965,PRD042,2,68,136
ITEM003767,ORD00850,PRD017,5,20,100
ITEM004206,ORD00949,PRD044,3,43,129
ITEM003067,ORD00702,PRD008,1,67,67
ITEM000576,ORD00137,PRD031,5,143,715
ITEM002249,ORD00519,PRD042,1,68,68
ITEM000728,ORD00167,PRD033,2,202,404
ITEM002678,ORD00615,PRD005,4,48,192
ITEM000070,ORD00015,PRD041,1,43,43
ITEM001835,ORD00425,PRD010,5,125,625
ITEM000465,ORD00106,PRD012,1,21,21
ITEM002162,ORD00501,PRD011,2,96,192
ITEM002005,ORD00468,PRD036,4,54,216
ITEM000296,ORD00070,PRD010,5,125,625
ITEM002397,ORD00549,PRD029,5,218,1090
ITEM003773,ORD00852,PRD009,3,152,456
ITEM002229,ORD00514,PRD029,4,218,872
ITEM003285,ORD00746,PRD039,1,120,120
ITEM002613,ORD00601,PRD003,1,157,157
ITEM000890,ORD00204,PRD006,5,20,100
ITEM000031,ORD00006,PRD016,5,77,385
ITEM001588,ORD00374,PRD022,2,,58
ITEM003350,ORD00760,PRD005,4,48,
ITEM002535,ORD00581,PRD008,4,67,268
ITEM003023,ORD00693,PRD044,5,43,215
ITEM001583,ORD00373,PRD033,5,202,1010
ITEM003909,ORD00881,PRD035,5,67,335
ITEM000504,ORD00118,PRD034,1,125,125
ITEM000430,ORD00099,PRD005,2,48,96
ITEM003706,ORD00834,PRD032,4,100,400
ITEM002677,ORD00615,PRD001,2,431,862
ITEM000681,ORD00158,PRD038,3,52,
ITEM002465,ORD00564,PRD003,2,157,314
ITEM003362,ORD00763,PRD023,5,199,995
ITEM002363,ORD00544,PRD033,4,202,808
ITEM003628,ORD00821,PRD031,4,143,572
ITEM004361,ORD00982,PRD040,4,284,1136
ITEM000135,ORD00032,PRD019,5,65,325
ITEM000498,ORD00117,PRD005,3,48,144
ITEM002485,ORD00568,PRD040,1,284,284
ITEM000517,ORD00121,PRD025,3,0,0
ITEM001071,ORD00249,PRD002,3,128,384
ITEM004213,ORD00952,PRD026,3,184,552
ITEM001540,ORD00364,PRD036,5,54,270
ITEM003047,ORD00698,PRD023,5,199,995
ITEM004032,ORD00906,PRD034,1,125,125
ITEM003038,ORD00696,PRD020,3,44,132
ITEM000192,ORD00046,PRD001,3,431,1293
ITEM004060,ORD00914,PRD027,4,275,1100
ITEM004353,ORD00980,PRD013,5,124,620
ITEM002647,ORD00609,PRD009,1,152,152
ITEM000955,ORD00222,PRD021,3,43,129
ITEM001247,ORD00296,PRD006,3,20,60
ITEM002513,ORD00574,PRD027,1,-275,
ITEM002470,ORD00565,PRD031,3,143,429
ITEM000311,ORD00072,PRD016,1,77,77
ITEM002600,ORD00597,PRD002,3,128,384
ITEM000917,ORD00212,PRD015,4,35,140
ITEM000871,ORD00199,PRD004,2,444,888
ITEM004174,ORD00942,PRD028,4,202,808
ITEM003181,ORD00725,PRD013,4,124,496
ITEM002025,ORD00474,PRD023,4,199,796
ITEM001768,ORD00411,PRD037,4,94,376
ITEM003296,ORD00749,PRD043,1,6200,6200
ITEM003485,ORD00790,PRD036,2,54,
ITEM000463,ORD00106,PRD005,3,48,144
ITEM000551,ORD00131,PRD021,5,43,215
ITEM001999,ORD00466,PRD022,5,29,145
ITEM003205,ORD00731,PRD038,4,52,208
ITEM002870,ORD00660,PRD019,4,65,260
ITEM003253,ORD00739,PRD022,4,29,116
ITEM001173,ORD00274,PRD033,5,202,1010
ITEM003935,ORD00887,PRD037,4,-94,0
ITEM003831,ORD00865,PRD024,4,47,188
ITEM002080,ORD00485,PRD008,3,67,201
ITEM004239,ORD00957,PRD031,5,143,715
ITEM002476,ORD00566,PRD004,4,444,1776
ITEM002917,ORD00673,PRD039,1,120,120
ITEM001002,ORD00233,PRD010,5,125,625
ITEM000106,ORD00026,PRD036,2,54,108
ITEM004279,ORD00964,PRD024,0,47,235
ITEM000837,ORD00191,PRD006,2,20,40
ITEM003661,ORD00826,PRD010,3,0,0
ITEM003340,ORD00758,PRD030,5,25,125
ITEM000412,ORD00095,PRD030,5,25,125
ITEM003940,ORD00888,PRD002,2,128,
ITEM000015,ORD00003,PRD002,3,128,384
ITEM000376,ORD00084,PRD006,1,20,20
ITEM000281,ORD00068,PRD022,4,29,116
ITEM003137,ORD00716,PRD014,3,121,363
ITEM002449,ORD00560,PRD034,5,125,625
ITEM001572,ORD00370,PRD013,1,,124
ITEM002578,ORD00591,PRD032,-1,100,500
ITEM002108,ORD00491,PRD038,2,0,0
ITEM002247,ORD00519,PRD016,2,,154
ITEM003117,ORD00713,PRD008,4,67,268
ITEM002457,ORD00562,PRD026,5,184,920
ITEM003255,ORD00740,PRD022,3,29,87
ITEM002241,ORD00517,PRD023,2,0,0
ITEM004105,ORD00924,PRD011,2,,192
ITEM001308,ORD00310,PRD032,4,100,400
ITEM000878,ORD00200,PRD043,0,62,186
ITEM003432,ORD00780,PRD031,1,-143,0
ITEM003198,ORD00729,PRD039,2,120,240
ITEM001230,ORD00291,PRD009,1,15200,15200
ITEM002336,ORD00539,PRD018,1,43,
ITEM000142,ORD00033,PRD005,1,48,48
ITEM003698,ORD00833,PRD003,2,157,314
ITEM003448,ORD00783,PRD001,4,431,1724
ITEM004109,ORD00925,PRD020,5,44,220
ITEM001365,ORD00324,PRD003,3,157,471
ITEM001543,ORD00364,PRD032,1,100,100
ITEM001476,ORD00349,PRD034,3,125,375
ITEM002814,ORD00645,PRD016,2,0,0
ITEM000781,ORD00177,PRD014,2,121,
ITEM002370,ORD00544,PRD018,3,43,129
ITEM001006,ORD00235,PRD013,4,124,496
ITEM000235,ORD00056,PRD008,1,67,67
ITEM003008,ORD00690,PRD035,3,67,201
ITEM002030,ORD00475,PRD031,3,0,0
ITEM002389,ORD00548,PRD036,4,54,216
ITEM003095,ORD00709,PRD026,3,184,552
ITEM003739,ORD00842,PRD005,1,48,48
ITEM002866,ORD00660,PRD042,3,,204
ITEM004104,ORD00924,PRD004,4,444,1776
ITEM003416,ORD00775,PRD005,5,,240
ITEM002795,ORD00641,PRD004,2,444,888
ITEM002115,ORD00492,PRD042,3,68,204
ITEM003575,ORD00810,PRD030,4,25,100
ITEM003231,ORD00735,PRD004,2,0,0
ITEM003058,ORD00699,PRD008,1,67,67
ITEM003748,ORD00844,PRD014,5,121,605
ITEM003385,ORD00767,PRD008,2,67,134
ITEM002125,ORD00494,PRD033,5,202,1010
ITEM000818,ORD00186,PRD002,2,128,256
ITEM002168,ORD00502,PRD022,3,29,87
ITEM002937,ORD00676,PRD025,3,110,330
ITEM000152,ORD00035,PRD007,3,51,153
ITEM002923,ORD00674,PRD010,5,125,625
ITEM003498,ORD00792,PRD021,100,43,43
ITEM003762,ORD00849,PRD028,3,-202,0
ITEM002799,ORD00642,PRD023,4,199,796
ITEM004220,ORD00953,PRD021,1,43,43
ITEM002431,ORD00556,PRD003,4,157,628
ITEM004229,ORD00955,PRD041,4,43,172
ITEM003299,ORD00749,PRD024,1,47,47
ITEM003888,ORD00877,PRD027,4,275,1100
ITEM004082,ORD00917,PRD007,5,51,255
ITEM000233,ORD00056,PRD017,2,20,40
ITEM002121,ORD00494,PRD025,1,110,110
ITEM004420,ORD00995,PRD024,1,47,47
ITEM000500,ORD00117,PRD029,3,218,654
ITEM004048,ORD00911,PRD042,0,68,68
ITEM003108,ORD00711,PRD004,100,444,1332
